Country ISO3,Country Name,Indicator Id,Indicator,Subindicator Type,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
BEL,Belgium,354,General government total expenditure,National Currency,51013000000,59965000000,62867000000,69464000000,71313000000,74939000000,77366000000,77949000000,80545000000,84835000000,89938000000,96399000000,101748000000,106940000000,107967000000,110858000000,113729000000,115779000000,118558000000,122280000000,126664000000,130736000000,136175000000,143338000000,146168000000,160811000000,158271000000,166320000000,178027000000,188866000000,194750000000,206680000000,216479000000,219034000000,221144000000,220914000000,225249000000,228986000000,235092000000,241169000000,248112000000,256119000000,264629000000,273800000000,283541000000
BEL,Belgium,355,General government net lending/borrowing,National Currency,-8670000000,-14987000000,-12907000000,-16105000000,-12967000000,-12784000000,-13236000000,-10884000000,-10738000000,-12134000000,-11501000000,-13225000000,-15249000000,-14369000000,-10362000000,-9408000000,-8490000000,-4802000000,-2223000000,-1345000000,-186000000,457000000,125000000,-4977000000,-469000000,-8601000000,716000000,226000000,-3906000000,-18776000000,-14609000000,-15899000000,-16409000000,-12282000000,-12397000000,-10076000000,-10321000000,-3874000000,-3536000000,-5516000000,-6718000000,-7021000000,-7218000000,-7631000000,-8387000000
BEL,Belgium,356,General government structural balance,National Currency,,-14426000000,-12337000000,-15770000000,-12598000000,-12432000000,-12837000000,-10420000000,-10380000000,-11917000000,-13690000000,-15189000000,-16454000000,-12478000000,-9236000000,-8382000000,-6776000000,-4379000000,-1406000000,-1783000000,-2089000000,120000000,312000000,-2450000000,-2596000000,-1640000000,-2051000000,-2252000000,-5775000000,-13817000000,-13981000000,-15633000000,-13943000000,-12080000000,-11341000000,-9187000000,-9419000000,-6027000000,-7195000000,-6332000000,-6995000000,-7312000000,-7515000000,-7929000000,-8672000000
BEL,Belgium,357,General government primary net lending/borrowing,National Currency,-3491000000,-7878000000,-4226000000,-6405000000,-2339000000,-890000000,-311000000,2135000000,2968000000,4687000000,6881000000,5376000000,3882000000,5125000000,7215000000,8172000000,8619000000,11577000000,14047000000,14356000000,15857000000,16333000000,14782000000,8943000000,12818000000,3928000000,12928000000,12574000000,8471000000,-6879000000,-2729000000,-3768000000,-3931000000,-830000000,-849000000,974000000,355000000,5676000000,5339000000,2792000000,1465000000,943000000,826000000,605000000,315000000
BEL,Belgium,358,General government net debt,National Currency,,,,,,,,,,,,,,,,,,,257948000000,257802000000,258431000000,260338000000,262000000000,261101000000,262436000000,267720000000,270031000000,270345000000,289105000000,307918000000,322719000000,344227000000,354960000000,362875000000,376575000000,383352000000,392366000000,395671000000,399207000000,404723000000,411442000000,418463000000,425681000000,433312000000,438608000000
BEL,Belgium,359,General government gross debt,National Currency,68615000000,84014000000,100996000000,118438000000,132978000000,147322000000,161025000000,173639000000,186444000000,197056000000,215399000000,228238000000,244917000000,260191000000,270575000000,276257000000,276353000000,278410000000,277162000000,279439000000,280871000000,285970000000,288028000000,285788000000,288330000000,294905000000,297428000000,300000000000,327623000000,347168000000,364081000000,388937000000,404292000000,413733000000,430373000000,437541000000,450390000000,453994000000,457530000000,463046000000,469765000000,476786000000,484004000000,491635000000,496931000000
BEL,Belgium,360,Gross domestic product corresponding to fiscal year,National Currency,89853000000,94207000000,101942000000,108000000000,116682000000,124097000000,129893000000,135129000000,144580000000,156773000000,166238000000,174156000000,182877000000,188349000000,198499000000,211616000000,215943000000,225969000000,234490000000,244225000000,258222000000,265788000000,275065000000,282637000000,298711000000,311481000000,326662000000,344712000000,354066000000,348782000000,365101000000,379107000000,387501000000,392341000000,400086000000,411010000000,424659000000,439053000000,451270000000,465054000000,479087000000,494379000000,510876000000,528260000000,546091000000
BEL,Belgium,362,Volume of imports (% change),Percent change,-1.5,-1.734,1.872,-0.968,6.161,0.553,3.899,6.837,10.74,10.041,4.837,2.807,3.146,0.54,7.353,9.572,4.221,8.908,5.561,2.681,12.157,1.409,7.384,0.579,7.063,4.921,4.664,6.056,-2.193,-11.999,7.251,4.277,-1.463,0.398,1.713,1.16,5.6,-0.312,2.5,2.9,3.1,3.027,2.945,2.91,2.889
BEL,Belgium,363,Volume of exports (% change),Percent change,1.3,3.578,3.555,3.859,5.595,0.228,2.288,4.561,10.295,8.776,4.579,2.789,2.379,0.887,8.998,5.524,3.717,9.994,4.759,4.486,11.807,2.134,7.974,-0.154,7.088,4.202,5.089,4.875,-2.481,-10.911,8.442,4.351,-0.887,2.377,1.606,1.333,3.486,1.396,3.35,2.827,2.93,2.728,2.662,2.65,2.621
BEL,Belgium,2777,General government total expenditure,% of GDP,56.773,63.652,61.67,64.319,61.117,60.387,59.561,57.685,55.709,54.113,54.102,55.352,55.637,56.778,54.392,52.386,52.666,51.237,50.56,50.069,49.052,49.188,49.506,50.715,48.933,51.628,48.451,48.249,50.281,54.15,53.341,54.518,55.865,55.827,55.274,53.749,53.042,52.155,52.096,51.858,51.789,51.806,51.799,51.831,51.922
BEL,Belgium,2779,General government net lending/borrowing,% of GDP,-9.649,-15.909,-12.661,-14.913,-11.113,-10.302,-10.19,-8.055,-7.427,-7.74,-6.918,-7.594,-8.338,-7.629,-5.22,-4.446,-3.932,-2.125,-0.948,-0.551,-0.072,0.172,0.045,-1.761,-0.157,-2.761,0.219,0.066,-1.103,-5.383,-4.001,-4.194,-4.235,-3.13,-3.099,-2.452,-2.43,-0.882,-0.784,-1.186,-1.402,-1.42,-1.413,-1.444,-1.536
BEL,Belgium,2781,General government structural balance,% of GDP,,-15.389,-12.003,-14.268,-10.609,-9.816,-9.669,-7.564,-7.215,-7.715,-8.401,-8.84,-9.038,-6.461,-4.592,-3.921,-3.086,-1.93,-0.595,-0.733,-0.822,0.045,0.113,-0.854,-0.868,-0.526,-0.63,-0.666,-1.654,-3.886,-3.814,-4.135,-3.579,-3.037,-2.8,-2.22,-2.21,-1.374,-1.598,-1.364,-1.462,-1.481,-1.473,-1.503,-1.59
BEL,Belgium,2783,General government primary net lending/borrowing,% of GDP,-3.885,-8.363,-4.145,-5.931,-2.005,-0.717,-0.239,1.58,2.053,2.99,4.139,3.087,2.122,2.721,3.635,3.862,3.991,5.123,5.99,5.878,6.141,6.145,5.374,3.164,4.291,1.261,3.957,3.648,2.392,-1.972,-0.747,-0.994,-1.015,-0.212,-0.212,0.237,0.084,1.293,1.183,0.6,0.306,0.191,0.162,0.115,0.058
BEL,Belgium,2785,General government net debt,% of GDP,,,,,,,,,,,,,,,,,,,110.004,105.559,100.081,97.949,95.25,92.38,87.856,85.951,82.664,78.426,81.653,88.284,88.392,90.799,91.602,92.49,94.124,93.271,92.396,90.119,88.463,87.027,85.88,84.644,83.324,82.026,80.318
BEL,Belgium,2787,General government gross debt,% of GDP,76.364,89.18,99.072,109.666,113.966,118.715,123.967,128.499,128.955,125.695,129.573,131.054,133.925,138.143,136.31,130.546,127.975,123.207,118.198,114.419,108.771,107.593,104.713,101.115,96.525,94.678,91.051,87.029,92.532,99.537,99.721,102.593,104.333,105.452,107.57,106.455,106.059,103.403,101.387,99.568,98.054,96.441,94.74,93.067,90.998
BEL,Belgium,3092,"Inflation, average consumer prices",Percent change,6.656,7.626,8.723,7.663,6.348,4.868,1.296,1.554,1.162,3.105,3.453,3.167,2.257,2.485,2.396,1.267,1.765,1.503,0.907,1.135,2.679,2.435,1.548,1.517,1.857,2.537,2.328,1.816,4.489,-0.006,2.334,3.353,2.626,1.248,0.49,0.62,1.77,2.224,2.311,1.93,1.604,1.891,1.877,1.934,1.954
BEL,Belgium,3296,Unemployment rate (% of total labor force) (WEO),%,8.3,10,11.5,10.742,10.825,10.117,10.05,9.808,8.833,7.367,6.558,6.45,7.092,8.625,9.75,9.683,9.55,9.217,9.342,8.425,6.858,6.567,7.525,8.175,8.383,8.475,8.267,7.492,6.967,7.908,8.317,7.142,7.55,8.442,8.533,8.5,7.842,7.108,5.917,5.9,5.9,5.9,5.9,5.9,5.9
BEN,Benin,345,Total investment (% of GDP),% of GDP,39.033,46.563,37.329,18.791,15.011,9.818,14.613,13.222,16.76,11.91,15.518,16.017,15.51,16.233,17.769,22.173,17.396,19.889,18.946,26.907,23.568,26.066,21.793,22.174,22.134,17.811,18.965,24.085,20.376,21.903,23.132,24.135,22.555,27.814,28.574,25.582,20.997,25.522,25.45,26.229,27.118,27.173,28.18,28.481,26.715
BEN,Benin,346,Gross national savings (% of GDP),% of GDP,27.562,17.954,2.715,0.912,7.991,4.512,6.318,6.377,7.255,9.483,13.483,13.379,11.175,12.048,15.292,16.082,13.491,12.877,13.519,20.196,18.748,22.339,15.083,14.484,16.13,11.915,14.442,14.702,12.859,13.616,14.905,16.848,15.15,19.435,18.695,15.55,11.574,15.578,16.597,17.787,19.704,20.743,23.091,23.7,26.925
BEN,Benin,347,"Inflation, average consumer prices",Index,32.533,32.791,34.122,32.052,35.342,35.749,35.897,35.416,36.636,36.562,36.969,37.745,39.98,40.158,55.633,63.676,66.807,69.348,73.339,73.595,76.693,79.746,81.678,82.909,83.641,88.128,91.465,92.649,100.004,100.402,102.59,105.397,112.504,113.593,112.363,112.667,111.756,111.917,113.081,115.397,117.712,120.082,122.507,124.99,127.533
BEN,Benin,352,Population (WEO),Value,3636000,3763000,3878000,4004000,4130000,4267000,4404000,4540000,4687000,4826000,4978000,5149000,5332000,5522000,5714000,5906000,6094000,6282000,6470000,6664000,6866000,7077000,7295000,7521000,7750000,7982000,8217000,8455000,8697000,8945000,9199000,9461000,9729000,9998000,10272000,10552000,10836000,11125000,11423000,11722000,12026000,12335000,12649000,12967000,13291000
BEN,Benin,354,General government total expenditure,National Currency,,,,,,,,,,86955000000,96706000000,96534000000,109383000000,105489000000,164422000000,218716000000,219232000000,229693000000,215581000000,243218000000,391025000000,414785000000,444714000000,424540000000,436105000000,489596000000,477938000000,618147000000,635130000000,778455000000,664100000000,742164000000,809781000000,920832000000,933036000000,1222180000000,1080750000000,1311700000000,1346240000000,1376620000000,1441620000000,1541090000000,1646890000000,1753310000000,1894780000000
BEN,Benin,355,General government net lending/borrowing,National Currency,,,,,,,,,,4512000000,-17309000000,-17246000000,-16117000000,-3639000000,-18992000000,-28315000000,-1787000000,8472000000,36267000000,44003000000,-92302000000,-87788000000,-96889000000,-33255000000,-23006000000,-52749000000,-5385000000,8680000000,-1786000000,-102638000000,-13000000000,-49450000000,-12262000000,-84394000000,-108265000000,-373862000000,-300428000000,-310039000000,-270087000000,-171450000000,-125226000000,-104499000000,-88887000000,-71806000000,-69014000000
BEN,Benin,357,General government primary net lending/borrowing,National Currency,,,,,,,,,,19512000000,-2009000000,-3346000000,4683000000,12279000000,7227000000,-464000000,25587000000,29550000000,50573000000,57874000000,-78240000000,-72547000000,-81364000000,-20955000000,-7146000000,-45837000000,12000000,50848000000,8562000000,-87039000000,4700000000,-34550000000,10881000000,-64540000000,-89940000000,-337573000000,-237086000000,-203625000000,-142387000000,-17550000000,21684000000,35921000000,50293000000,58384000000,57496000000
BEN,Benin,359,General government gross debt,National Currency,,,,,,,,,,,,,,,,,,,,891957000000,989769000000,1019990000000,895249000000,725279000000,702150000000,934213000000,307438000000,558576000000,799146000000,858646000000,990776000000,1101590000000,1111500000000,1144010000000,1461560000000,2080460000000,2525510000000,2930040000000,3160190000000,3385170000000,3499280000000,3573130000000,3628410000000,3661920000000,3646040000000
BEN,Benin,360,Gross domestic product corresponding to fiscal year,National Currency,379049000000,327507000000,379347000000,416634000000,465500000000,499044000000,491370000000,498807000000,514598000000,509103000000,533630000000,560388000000,594416000000,644070000000,887259000000,1082970000000,1207840000000,1323940000000,1448390000000,1656100000000,1829200000000,1964600000000,2129100000000,2269800000000,2388600000000,2533800000000,2688700000000,2860700000000,3194000000000,3351200000000,3452000000000,3687200000000,4162200000000,4523900000000,4799500000000,4903800000000,5083740000000,5382300000000,5783110000000,6269020000000,6798770000000,7374580000000,7997810000000,8676330000000,9425560000000
BEN,Benin,362,Volume of imports (% change),Percent change,-23.242,4.671,2.678,-2,0.4,,26.724,14.14,-2.829,-42.341,86.373,7.706,46.589,-9.493,-46.044,112.65,4.947,3.93,8.591,21.745,-9.88,6.163,24.366,27.704,13.365,4.825,14.308,79.94,21.22,-4.953,9.397,6.499,12.689,36.778,23.616,-16.464,3.342,27.601,24.496,19.323,17.959,16.331,16.249,10.631,9.208
BEN,Benin,363,Volume of exports (% change),Percent change,-2.629,5.198,1.976,-2,0.4,71.615,12.407,9.833,12.046,14.006,17.875,59.747,2.31,8.242,-13.535,58.119,-10.459,38.718,-30.73,2.832,37.497,-2.271,14.507,40.064,3.638,16.404,-26.361,24.775,48.571,-41.68,-1.008,-0.922,39.64,66.49,17.789,0.927,-1.263,51.807,47.803,40.753,32.565,32.435,27.074,19.642,15.691
BEN,Benin,2777,General government total expenditure,% of GDP,,,,,,,,,,17.08,18.122,17.226,18.402,16.378,18.531,20.196,18.151,17.349,14.884,14.686,21.377,21.113,20.887,18.704,18.258,19.323,17.776,21.608,19.885,23.229,19.238,20.128,19.456,20.355,19.44,24.923,21.259,24.371,23.279,21.959,21.204,20.897,20.592,20.208,20.103
BEN,Benin,2779,General government net lending/borrowing,% of GDP,,,,,,,,,,0.886,-3.244,-3.078,-2.711,-0.565,-2.141,-2.615,-0.148,0.64,2.504,2.657,-5.046,-4.469,-4.551,-1.465,-0.963,-2.082,-0.2,0.303,-0.056,-3.063,-0.377,-1.341,-0.295,-1.866,-2.256,-7.624,-5.91,-5.76,-4.67,-2.735,-1.842,-1.417,-1.111,-0.828,-0.732
BEN,Benin,2783,General government primary net lending/borrowing,% of GDP,,,,,,,,,,3.833,-0.376,-0.597,0.788,1.907,0.814,-0.043,2.118,2.232,3.492,3.495,-4.277,-3.693,-3.821,-0.923,-0.299,-1.809,,1.777,0.268,-2.597,0.136,-0.937,0.261,-1.427,-1.874,-6.884,-4.664,-3.783,-2.462,-0.28,0.319,0.487,0.629,0.673,0.61
BEN,Benin,2787,General government gross debt,% of GDP,,,,,,,,,,,,,,,,,,,,53.859,54.109,51.918,42.048,31.953,29.396,36.87,11.434,19.526,25.02,25.622,28.702,29.876,26.705,25.288,30.452,42.425,49.678,54.438,54.645,53.998,51.469,48.452,45.368,42.206,38.682
BEN,Benin,3092,"Inflation, average consumer prices",Percent change,9.596,0.795,4.059,-6.067,10.265,1.151,0.414,-1.339,3.445,-0.202,1.112,2.1,5.921,0.445,38.535,14.458,4.917,3.803,5.755,0.348,4.21,3.981,2.422,1.507,0.883,5.364,3.787,1.294,7.939,0.398,2.179,2.736,6.743,0.969,-1.083,0.271,-0.809,0.144,1.04,2.049,2.006,2.013,2.02,2.027,2.034
BFA,Burkina Faso,345,Total investment (% of GDP),% of GDP,11.409,15.334,14.541,10.758,12.564,20.934,17.745,17.074,16.244,18.318,18.247,18.314,18.765,19.187,19.984,20.757,23.245,25.186,25.181,23.954,16.613,13.677,16.427,17.719,16.205,20.316,17.155,18.809,20.049,17.936,18.041,15.429,14.915,18.708,21.48,13.776,16.453,17.329,16.566,16.328,16.61,16.668,16.618,16.49,16.654
BFA,Burkina Faso,346,Gross national savings (% of GDP),% of GDP,10.247,13.367,9.715,7.216,13.082,16.607,15.899,13.343,12.112,17.205,14.027,13.195,14.041,14.702,19.006,16.882,15.09,16.092,17.753,12.756,3.456,1.737,5.506,8.074,5.226,8.708,7.616,10.54,8.569,13.833,15.804,11.472,7.795,7.448,13.42,5.186,8.893,7.968,9.091,10.558,11.769,11.247,10.758,10.328,9.604
BFA,Burkina Faso,347,"Inflation, average consumer prices",Index,34.813,37.444,41.959,45.46,47.664,51.026,49.648,48.233,50.255,50.093,49.689,50.932,49.918,50.224,62.64,67.508,71.632,73.73,77.351,76.516,76.386,79.997,81.837,83.507,83.173,88.504,90.571,90.36,100,100.864,100.25,103.027,106.959,107.52,107.243,108.223,108.013,108.392,110.559,112.771,115.026,117.327,119.673,122.067,124.508
BFA,Burkina Faso,352,Population (WEO),Value,6823000,6985000,7158000,7341000,7531000,7728000,7931000,8140000,8356000,8580000,8811000,9050000,9297000,9552000,9817000,10090000,10373000,10666000,10969000,11283000,11608000,11945000,12293000,12655000,13031000,13422000,13829000,14252000,14690000,15141000,15605000,16082000,16571000,17073000,17586000,18111000,18646000,19193000,19460000,19996000,20542000,21099000,21666000,22243000,22830000
BFA,Burkina Faso,354,General government total expenditure,National Currency,,,,,,78956000000,105383000000,133263000000,122656000000,113168000000,134061000000,139694000000,135983000000,182033000000,211013000000,259625000000,293939000000,321771000000,367391000000,446325000000,417988000000,459374000000,489168000000,483810000000,582370000000,655175000000,748349000000,833588000000,783656000000,956439000000,1083230000000,1163390000000,1453720000000,1677340000000,1440760000000,1424160000000,1645110000000,2150000000000,2169010000000,2195650000000,2396320000000,2619300000000,2872390000000,3106820000000,3363620000000
BFA,Burkina Faso,355,General government net lending/borrowing,National Currency,,,,,,1494000000,-16473000000,-21423000000,-18496000000,38370000000,-30676000000,1523000000,6321000000,-38826000000,-22333000000,-35341000000,-24793000000,-42464000000,-48345000000,-68571000000,-63832000000,-83124000000,-111386000000,-49208000000,-120574000000,-158456000000,490699000000,-183041000000,-152904000000,-184915000000,-203006000000,-116100000000,-177211000000,-235591000000,-119612000000,-146182000000,-234411000000,-566421000000,-373922000000,-258751000000,-279729000000,-302526000000,-327195000000,-353763000000,-382489000000
BFA,Burkina Faso,357,General government primary net lending/borrowing,National Currency,,,,,,8554000000,-9243000000,-12753000000,-9436000000,46270000000,-22226000000,12503000000,17690000000,-26439000000,-7372000000,-18917000000,-13297000000,-30742000000,-35642000000,-54909000000,-47213000000,-65654000000,-94622000000,-32422000000,-101447000000,-140293000000,508048000000,-169986000000,-140210000000,-168044000000,-181651000000,-87809000000,-135406000000,-200891000000,-75600000000,-102430000000,-169064000000,-496905000000,-274212000000,-148179000000,-155955000000,-163318000000,-170608000000,-180110000000,-191165000000
BFA,Burkina Faso,359,General government gross debt,National Currency,,,,,,,,,,,,,,,,,,,,,,,1087740000000,1090270000000,1171240000000,1270820000000,687147000000,832304000000,959948000000,1150830000000,1388940000000,1394860000000,1617110000000,1720930000000,1828230000000,2194670000000,2528590000000,2756180000000,3382100000000,3614390000000,3878310000000,4166710000000,4483250000000,4824400000000,5191250000000
BFA,Burkina Faso,360,Gross domestic product corresponding to fiscal year,National Currency,448179000000,501512000000,564959000000,598719000000,613655000000,697478000000,705184000000,712222000000,779183000000,834394000000,844375000000,884418000000,888489000000,905989000000,1052270000000,1187730000000,1323160000000,1428630000000,1654760000000,1854900000000,1874780000000,2077260000000,2234960000000,2443500000000,2555290000000,2882210000000,3032870000000,3245250000000,3747970000000,3951810000000,4447570000000,5060320000000,5700580000000,5904460000000,6119950000000,6162670000000,6457260000000,7174080000000,7873200000000,8511540000000,9201610000000,9951510000000,10763000000000,11636960000000,12581880000000
BFA,Burkina Faso,362,Volume of imports (% change),Percent change,,-6.89,6.698,-25.409,-19.558,59.414,51.261,6.079,-15.986,-15.949,44.811,-11.27,0.948,15.52,-58.41,59.487,26.358,-11.605,54.935,-13.605,-21.836,9.506,16.766,47.201,23.999,11.939,10.147,26.116,36.788,-9.186,41.531,55.517,24.18,42.23,-15.095,-0.968,26.815,31.262,13.285,2.834,6.679,11.653,9.418,8.96,14.998
BFA,Burkina Faso,363,Volume of exports (% change),Percent change,,-3.086,-30.29,-28.586,50.793,-16.959,2.568,40.982,25.104,-28.18,80.386,0.307,-23.992,33.907,-46.866,28.545,-4.604,-11.556,108.332,-30.181,-27.803,12.746,49.909,28.417,112.082,15.821,35.708,8.506,5.431,82.931,144.365,51.618,2.689,50.032,14.037,-14.477,37.378,13.684,20.968,14.377,7.444,7.52,1.697,2.228,1.842
BFA,Burkina Faso,2777,General government total expenditure,% of GDP,,,,,,11.32,14.944,18.711,15.742,13.563,15.877,15.795,15.305,20.092,20.053,21.859,22.215,22.523,22.202,24.062,22.295,22.114,21.887,19.8,22.791,22.732,24.675,25.686,20.909,24.203,24.355,22.99,25.501,28.408,23.542,23.109,25.477,29.969,27.549,25.796,26.042,26.321,26.688,26.698,26.734
